id,isCorrect,value,order,createdAt,questionId
01KCXGG0X60001H0Q1FW4VFTM0,False,Removing OS dependency,4,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F4A7R
01KCXGG0X60001H0Q1FW4VH2N8,False,Fixed local resources,1,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F5Y00
01KCXGG0X60001H0Q1FW4VJJGG,True,On-demand scalable resources,2,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F5Y00
01KCXGG0X60001H0Q1FW4VKWG8,False,Offline-only usage,3,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F5Y00
01KCXGG0X60001H0Q1FW4VN6G0,False,Single-user access,4,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F5Y00
01KCXGG0X70001H0Q1FW4VPCJR,False,Faster internet,1,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F7JQG
01KCXGG0X70001H0Q1FW4VQKMR,True,Secure remote access,2,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F7JQG
01KCXGG0X70001H0Q1FW4VRSQG,False,Virus removal,3,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F7JQG
01KCXGG0X70001H0Q1FW4VT0SG,False,Email filtering,4,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F7JQG
01KCXGG0X70001H0Q1FW4VV6W8,False,Database tables,1,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F9E9R
01KCXGG0X70001H0Q1FW4VWDY8,True,Network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F9E9R
01KCXGG0X70001H0Q1FW4VXM10,False,Source code,3,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F9E9R
01KCXGG0X70001H0Q1FW4VYV30,False,Disk storage,4,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2F9E9R
01KCXGG0X70001H0Q1FW4W015R,False,Separation of teams,1,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2FB318
01KCXGG0X70001H0Q1FW4W1JZG,True,Collaboration and automation,2,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2FB318
01KCXGG0X70001H0Q1FW4W2S28,False,Manual processes,3,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2FB318
01KCXGG0X70001H0Q1FW4W4048,False,Documentation only,4,2025-12-20T00:00:00Z,01KCXGG0TP0001H0Q1FW2FB318
01KCXGG0X70001H0Q1FW4W585G,False,User interface,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FCQRR
01KCXGG0X70001H0Q1FW4W6P28,True,Network communication,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FCQRR
01KCXGG0X70001H0Q1FW4W7X48,False,File encryption,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FCQRR
01KCXGG0X70001H0Q1FW4W9A1R,False,Graphics rendering,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FCQRR
01KCXGG0X70001H0Q1FW4WAG4G,False,Store data,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FEBH0
01KCXGG0X70001H0Q1FW4WBQ6G,True,Control network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FEBH0
01KCXGG0X70001H0Q1FW4WCX98,False,Increase bandwidth,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FEBH0
01KCXGG0X70001H0Q1FW4WEH1G,False,Backup systems,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FEBH0
01KCXGG0X70001H0Q1FW4WFXZ0,False,Manual testing,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FG08G
01KCXGG0X70001H0Q1FW4WH510,True,Deployment speed and reliability,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FG08G
01KCXGG0X70001H0Q1FW4WJC30,False,Hardware performance,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FG08G
01KCXGG0X70001H0Q1FW4WKK50,False,UI design,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FG08G
01KCXGG0X80001H0Q1FW4WMT70,False,Duplicating servers,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FHM0R
01KCXGG0X80001H0Q1FW4WP74G,True,Isolating applications,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FHM0R
01KCXGG0X80001H0Q1FW4WQP0G,False,Increasing file size,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FHM0R
01KCXGG0X80001H0Q1FW4WRY1R,False,Removing OS dependency,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FHM0R
01KCXGG0X80001H0Q1FW4WT90R,False,Fixed local resources,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FK8R8
01KCXGG0X80001H0Q1FW4WVJ18,True,On-demand scalable resources,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FK8R8
01KCXGG0X80001H0Q1FW4WWS38,False,Offline-only usage,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FK8R8
01KCXGG0X80001H0Q1FW4WZ0CG,False,Single-user access,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FK8R8
01KCXGG0X80001H0Q1FW4X0T08,False,Faster internet,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FMXFR
01KCXGG0X80001H0Q1FW4X26XR,True,Secure remote access,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FMXFR
01KCXGG0X80001H0Q1FW4X3GXG,False,Virus removal,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FMXFR
01KCXGG0X80001H0Q1FW4X4SY0,False,Email filtering,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FMXFR
01KCXGG0X80001H0Q1FW4X7FW0,False,Database tables,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FPJ78
01KCXGG0X80001H0Q1FW4X8RWG,True,Network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FPJ78
01KCXGG0X80001H0Q1FW4X9ZYG,False,Source code,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FPJ78
01KCXGG0X80001H0Q1FW4XB7ZR,False,Disk storage,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FPJ78
01KCXGG0X80001H0Q1FW4XCF1R,False,Separation of teams,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FR6YR
01KCXGG0X80001H0Q1FW4XDP3R,True,Collaboration and automation,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FR6YR
01KCXGG0X80001H0Q1FW4XEW6G,False,Manual processes,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FR6YR
01KCXGG0X80001H0Q1FW4XG38G,False,Documentation only,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FR6YR
01KCXGG0X80001H0Q1FW4XHD88,False,User interface,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FT4FG
01KCXGG0X80001H0Q1FW4XJW48,True,Network communication,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FT4FG
01KCXGG0X90001H0Q1FW4XMWJR,False,File encryption,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FT4FG
01KCXGG0X90001H0Q1FW4XP4M0,False,Graphics rendering,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FT4FG
01KCXGG0X90001H0Q1FW4XQAPR,False,Store data,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FVS70
01KCXGG0X90001H0Q1FW4XRQM8,True,Control network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FVS70
01KCXGG0X90001H0Q1FW4XSYP8,False,Increase bandwidth,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FVS70
01KCXGG0X90001H0Q1FW4XV5R8,False,Backup systems,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FVS70
01KCXGG0X90001H0Q1FW4XWFR0,False,Manual testing,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FXDYG
01KCXGG0X90001H0Q1FW4XXQS8,True,Deployment speed and reliability,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FXDYG
01KCXGG0X90001H0Q1FW4XZ1S0,False,Hardware performance,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FXDYG
01KCXGG0X90001H0Q1FW4Y0MJ0,False,UI design,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FXDYG
01KCXGG0X90001H0Q1FW4Y1WK8,False,Duplicating servers,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FZ2P0
01KCXGG0X90001H0Q1FW4Y33N8,True,Isolating applications,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FZ2P0
01KCXGG0X90001H0Q1FW4Y49R0,False,Increasing file size,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FZ2P0
01KCXGG0X90001H0Q1FW4Y5HS8,False,Removing OS dependency,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2FZ2P0
01KCXGG0X90001H0Q1FW4Y6QW0,False,Fixed local resources,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G0PE8
01KCXGG0X90001H0Q1FW4Y7ZX8,True,On-demand scalable resources,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G0PE8
01KCXGG0X90001H0Q1FW4Y96Z8,False,Offline-only usage,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G0PE8
01KCXGG0X90001H0Q1FW4YAD20,False,Single-user access,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G0PE8
01KCXGG0X90001H0Q1FW4YBM40,False,Faster internet,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G2G20
01KCXGG0X90001H0Q1FW4YCZ30,True,Secure remote access,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G2G20
01KCXGG0X90001H0Q1FW4YE92R,False,Virus removal,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G2G20
01KCXGG0X90001H0Q1FW4YFG4R,False,Email filtering,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G2G20
01KCXGG0X90001H0Q1FW4YGQ6R,False,Database tables,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G43T8
01KCXGG0XA0001H0Q1FW4YHY8R,True,Network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G43T8
01KCXGG0XA0001H0Q1FW4YKWRR,False,Source code,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G43T8
01KCXGG0XA0001H0Q1FW4YN2VG,False,Disk storage,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G43T8
01KCXGG0XA0001H0Q1FW4YP9XG,False,Separation of teams,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G5RHR
01KCXGG0XA0001H0Q1FW4YQGZG,True,Collaboration and automation,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G5RHR
01KCXGG0XA0001H0Q1FW4YRQ28,False,Manual processes,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G5RHR
01KCXGG0XA0001H0Q1FW4YSY48,False,Documentation only,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G5RHR
01KCXGG0XA0001H0Q1FW4YV568,False,User interface,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G7CA0
01KCXGG0XA0001H0Q1FW4YWC88,True,Network communication,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G7CA0
01KCXGG0XA0001H0Q1FW4YXKA8,False,File encryption,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G7CA0
01KCXGG0XA0001H0Q1FW4YYTC8,False,Graphics rendering,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G7CA0
01KCXGG0XA0001H0Q1FW4Z01E8,False,Store data,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G911G
01KCXGG0XA0001H0Q1FW4Z19FG,True,Control network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G911G
01KCXGG0XA0001H0Q1FW4Z41C0,False,Increase bandwidth,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G911G
01KCXGG0XA0001H0Q1FW4Z6DHG,False,Backup systems,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2G911G
01KCXGG0XA0001H0Q1FW4Z8PS8,False,Manual testing,1,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2GAMSR
01KCXGG0XA0001H0Q1FW4ZA3PR,True,Deployment speed and reliability,2,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2GAMSR
01KCXGG0XA0001H0Q1FW4ZBENR,False,Hardware performance,3,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2GAMSR
01KCXGG0XA0001H0Q1FW4ZCRNG,False,UI design,4,2025-12-20T00:00:00Z,01KCXGG0TQ0001H0Q1FW2GAMSR
01KCXGG0XA0001H0Q1FW4ZE7HG,False,Duplicating servers,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GC8J0
01KCXGG0XA0001H0Q1FW4ZFGJ0,True,Isolating applications,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GC8J0
01KCXGG0XB0001H0Q1FW4ZGRK8,False,Increasing file size,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GC8J0
01KCXGG0XB0001H0Q1FW4ZKBKG,False,Removing OS dependency,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GC8J0
01KCXGG0XB0001H0Q1FW4ZMNK8,False,Fixed local resources,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GDX9G
01KCXGG0XB0001H0Q1FW4ZP2GR,True,On-demand scalable resources,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GDX9G
01KCXGG0XB0001H0Q1FW4ZQAJ0,False,Offline-only usage,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GDX9G
01KCXGG0XB0001H0Q1FW4ZS08R,False,Single-user access,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GDX9G
01KCXGG0XB0001H0Q1FW4ZT8A0,False,Faster internet,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GFJ10
01KCXGG0XB0001H0Q1FW4ZVGB8,True,Secure remote access,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GFJ10
01KCXGG0XB0001H0Q1FW4ZWX8R,False,Virus removal,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GFJ10
01KCXGG0XB0001H0Q1FW4ZYA68,False,Email filtering,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GFJ10
01KCXGG0XB0001H0Q1FW4ZZJ7G,False,Database tables,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GH5S8
01KCXGG0XB0001H0Q1FW500S9G,True,Network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GH5S8
01KCXGG0XB0001H0Q1FW502HY0,False,Source code,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GH5S8
01KCXGG0XB0001H0Q1FW503XW8,False,Disk storage,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GH5S8
01KCXGG0XB0001H0Q1FW505KK0,False,Separation of teams,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GKA4R
01KCXGG0XB0001H0Q1FW506XJR,True,Collaboration and automation,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GKA4R
01KCXGG0XB0001H0Q1FW5084MR,False,Manual processes,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GKA4R
01KCXGG0XB0001H0Q1FW509SC8,False,Documentation only,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GKA4R
01KCXGG0XB0001H0Q1FW50B1DG,False,User interface,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GMYW8
01KCXGG0XB0001H0Q1FW50C8FG,True,Network communication,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GMYW8
01KCXGG0XB0001H0Q1FW50DPC8,False,File encryption,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GMYW8
01KCXGG0XC0001H0Q1FW50EYDG,False,Graphics rendering,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GMYW8
01KCXGG0XC0001H0Q1FW50G5FG,False,Store data,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GPKKR
01KCXGG0XC0001H0Q1FW50HCHG,True,Control network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GPKKR
01KCXGG0XC0001H0Q1FW50JJM8,False,Increase bandwidth,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GPKKR
01KCXGG0XC0001H0Q1FW50KTNG,False,Backup systems,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GPKKR
01KCXGG0XC0001H0Q1FW50N1QG,False,Manual testing,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GRB90
01KCXGG0XC0001H0Q1FW50P8SG,True,Deployment speed and reliability,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GRB90
01KCXGG0XC0001H0Q1FW50QFVG,False,Hardware performance,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GRB90
01KCXGG0XC0001H0Q1FW50RPXG,False,UI design,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GRB90
01KCXGG0XC0001H0Q1FW50SYYR,False,Duplicating servers,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GT00G
01KCXGG0XC0001H0Q1FW50V700,True,Isolating applications,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GT00G
01KCXGG0XC0001H0Q1FW50WE20,False,Increasing file size,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GT00G
01KCXGG0XC0001H0Q1FW50XN40,False,Removing OS dependency,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GT00G
01KCXGG0XC0001H0Q1FW50YW60,False,Fixed local resources,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GVTKG
01KCXGG0XC0001H0Q1FW510380,True,On-demand scalable resources,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GVTKG
01KCXGG0XC0001H0Q1FW511AA0,False,Offline-only usage,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GVTKG
01KCXGG0XC0001H0Q1FW512N90,False,Single-user access,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GVTKG
01KCXGG0XC0001H0Q1FW513XA8,False,Faster internet,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GXEBR
01KCXGG0XC0001H0Q1FW5155BG,True,Secure remote access,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GXEBR
01KCXGG0XC0001H0Q1FW516J90,False,Virus removal,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GXEBR
01KCXGG0XC0001H0Q1FW517W8R,False,Email filtering,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GXEBR
01KCXGG0XC0001H0Q1FW5194A0,False,Database tables,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GZ51R
01KCXGG0XC0001H0Q1FW51AACR,True,Network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GZ51R
01KCXGG0XC0001H0Q1FW51BHER,False,Source code,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GZ51R
01KCXGG0XC0001H0Q1FW51CSG0,False,Disk storage,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2GZ51R
01KCXGG0XD0001H0Q1FW51E0J0,False,Separation of teams,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H0SS8
01KCXGG0XD0001H0Q1FW51F7M0,True,Collaboration and automation,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H0SS8
01KCXGG0XD0001H0Q1FW51GNGR,False,Manual processes,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H0SS8
01KCXGG0XD0001H0Q1FW51J1F0,False,Documentation only,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H0SS8
01KCXGG0XD0001H0Q1FW51K8H0,False,User interface,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H2EGR
01KCXGG0XD0001H0Q1FW51MFK0,True,Network communication,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H2EGR
01KCXGG0XD0001H0Q1FW51NQM8,False,File encryption,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H2EGR
01KCXGG0XD0001H0Q1FW51PYP8,False,Graphics rendering,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H2EGR
01KCXGG0XD0001H0Q1FW51R5R8,False,Store data,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H4290
01KCXGG0XD0001H0Q1FW51SCT8,True,Control network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H4290
01KCXGG0XD0001H0Q1FW51TKW8,False,Increase bandwidth,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H4290
01KCXGG0XD0001H0Q1FW51VTY8,False,Backup systems,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H4290
01KCXGG0XD0001H0Q1FW51X208,False,Manual testing,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H5P18
01KCXGG0XD0001H0Q1FW51Y928,True,Deployment speed and reliability,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H5P18
01KCXGG0XD0001H0Q1FW51ZM18,False,Hardware performance,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H5P18
01KCXGG0XD0001H0Q1FW520Y10,False,UI design,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H5P18
01KCXGG0XD0001H0Q1FW522530,False,Duplicating servers,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H79SG
01KCXGG0XD0001H0Q1FW523B5R,True,Isolating applications,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H79SG
01KCXGG0XD0001H0Q1FW524P4R,False,Increasing file size,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H79SG
01KCXGG0XD0001H0Q1FW525X6R,False,Removing OS dependency,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H79SG
01KCXGG0XD0001H0Q1FW52739G,False,Fixed local resources,1,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H9B78
01KCXGG0XD0001H0Q1FW528D98,True,On-demand scalable resources,2,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H9B78
01KCXGG0XD0001H0Q1FW529MB8,False,Offline-only usage,3,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H9B78
01KCXGG0XD0001H0Q1FW52AWCG,False,Single-user access,4,2025-12-20T00:00:00Z,01KCXGG0TR0001H0Q1FW2H9B78
01KCXGG0XE0001H0Q1FW52C3EG,False,Faster internet,1,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HAZYR
01KCXGG0XE0001H0Q1FW52DAGG,True,Secure remote access,2,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HAZYR
01KCXGG0XE0001H0Q1FW52F25R,False,Virus removal,3,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HAZYR
01KCXGG0XE0001H0Q1FW52GC5G,False,Email filtering,4,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HAZYR
01KCXGG0XE0001H0Q1FW52HK7G,False,Database tables,1,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HCKQ0
01KCXGG0XE0001H0Q1FW52JSA8,True,Network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HCKQ0
01KCXGG0XE0001H0Q1FW52MGZG,False,Source code,3,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HCKQ0
01KCXGG0XE0001H0Q1FW52NQ28,False,Disk storage,4,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HCKQ0
01KCXGG0XE0001H0Q1FW52PY48,False,Separation of teams,1,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HE8EG
01KCXGG0XE0001H0Q1FW52RB1R,True,Collaboration and automation,2,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HE8EG
01KCXGG0XE0001H0Q1FW52VTC8,False,Manual processes,3,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HE8EG
01KCXGG0XE0001H0Q1FW52X988,False,Documentation only,4,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HE8EG
01KCXGG0XE0001H0Q1FW52YJ8R,False,User interface,1,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HG03R
01KCXGG0XE0001H0Q1FW52ZV98,True,Network communication,2,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HG03R
01KCXGG0XE0001H0Q1FW5313AG,False,File encryption,3,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HG03R
01KCXGG0XE0001H0Q1FW532BBR,False,Graphics rendering,4,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HG03R
01KCXGG0XE0001H0Q1FW533KD0,False,Store data,1,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HHQS0
01KCXGG0XE0001H0Q1FW534TF0,True,Control network traffic,2,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HHQS0
01KCXGG0XE0001H0Q1FW5361H0,False,Increase bandwidth,3,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HHQS0
01KCXGG0XE0001H0Q1FW5378K0,False,Backup systems,4,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HHQS0
01KCXGG0XE0001H0Q1FW538GM8,False,Manual testing,1,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HKGDG
01KCXGG0XE0001H0Q1FW539QP8,True,Deployment speed and reliability,2,2025-12-20T00:00:00Z,01KCXGG0TS0001H0Q1FW2HKGDG
